GM,Ip,BF,VL,St,TA,Gs,Gr
0.00331117,0.00103788,0.000610756,0.000601025,0.000802045,0.00154942,0.00548486,0.00356013
0.0043833,0.000855657,0.000602279,0.000603477,0.000856146,0.00183957,0.00698922,0.00436701
0.00482144,0.000981007,0.000646314,0.000580959,0.000802224,0.00180222,0.00624316,0.00472688
0.00357629,0.00095143,0.000685067,0.000633962,0.000737724,0.00168325,0.00485228,0.00406298
0.00529551,0.00114029,0.000702824,0.000645507,0.000735029,0.00220033,0.00480036,0.0038824
0.00761506,0.00170216,0.000701226,0.000660927,0.000756715,0.00228191,0.0052039,0.00393748
0.00754126,0.00175674,0.000692094,0.000663207,0.000840138,0.00250769,0.00560956,0.00621764
0.00610181,0.00185326,0.000715209,0.000635385,0.000726176,0.00246959,0.00452414,0.00563559
0.00585711,0.00189592,0.000735591,0.000611212,0.0006991,0.00288699,0.00462857,0.00474903
0.00533893,0.0021404,0.000717729,0.000539862,0.000724629,0.00325409,0.0045029,0.00466307
0.00497948,0.00201758,0.000710965,0.000554429,0.000791761,0.00407157,0.00448804,0.00459814
0.00387976,0.00169778,0.000726929,0.000565803,0.000747373,0.0045633,0.00401568,0.00347044
0.00362513,0.00173879,0.000646978,0.000539159,0.000698369,0.00563572,0.00343323,0.00242886
0.0038673,0.00171566,0.000614789,0.00055338,0.000726606,0.00556502,0.0031078,0.00245629
0.00700287,0.0022176,0.000568587,0.000603678,0.000728392,0.00638896,0.00317902,0.00250383
0.00753606,0.00200392,0.000589333,0.000600538,0.00068184,0.00553172,0.00327449,0.0025714
0.00592335,0.0019964,0.000605447,0.000596978,0.000639714,0.00527855,0.00301687,0.00258921
0.00561619,0.00200507,0.000610344,0.000559842,0.000590721,0.00404048,0.00144372,0.00203856
0.00681425,0.00205509,0.000634847,0.000579692,0.000560067,0.00358515,0.00125106,0.00164773
0.00624331,0.00184853,0.000671183,0.000578233,0.000549895,0.00348041,0.00101077,0.00163511
0.00478792,0.00124573,0.000708197,0.000554808,0.000542893,0.00306034,0.00115085,0.00152691
0.00447665,0.00131206,0.000672917,0.00056183,0.000590727,0.00334113,0.00122604,0.00135919
0.00472893,0.00133238,0.000658035,0.0005358,0.000639482,0.00298946,0.00124427,0.00133394
0.00461157,0.00121253,0.000672712,0.000532788,0.000669605,0.00320389,0.00169614,0.00155512
0.00607428,0.00120411,0.000683854,0.000555032,0.000651523,0.00359483,0.00173782,0.00161695
0.00628818,0.0011596,0.00065039,0.000547852,0.000698602,0.00447523,0.00187369,0.00148309
0.00536393,0.00126195,0.000677086,0.000540704,0.000738193,0.00395761,0.00175331,0.00214991
0.00503741,0.00151704,0.000690265,0.000535422,0.000674002,0.00340708,0.00161893,0.0024211
0.00539032,0.0014562,0.000653633,0.000580643,0.000652406,0.00346786,0.00161739,0.00287953
0.0046383,0.00151772,0.000687473,0.000579249,0.000688445,0.00342223,0.00126498,0.00322119
0.00461334,0.00171626,0.00066908,0.000586942,0.000606601,0.00255814,0.00117265,0.00324988
0.00480013,0.00221048,0.000704742,0.000583709,0.000567068,0.00224509,0.00103928,0.00318152
0.00529817,0.00219352,0.000687392,0.000579157,0.000565124,0.00252967,0.000890613,0.00278522
0.00660042,0.00183071,0.000718683,0.00058161,0.000598233,0.00271266,0.000827335,0.00256861
0.00680257,0.00185783,0.000727535,0.000579294,0.00058839,0.00275355,0.00072997,0.00210939
0.00666801,0.0018761,0.000741087,0.000583753,0.000594664,0.00253209,0.00111762,0.00183226
0.00518131,0.00156302,0.000732544,0.000606864,0.000598299,0.00237117,0.00117653,0.0018393
0.00509631,0.0012779,0.000809285,0.000661718,0.000670411,0.00224388,0.00126362,0.001762
0.00562058,0.00141289,0.000897482,0.000756988,0.000657575,0.00236857,0.00132375,0.00153473
0.00513266,0.00153334,0.000906864,0.000716023,0.000657205,0.00230818,0.00133382,0.00132178
0.00507872,0.00159753,0.000930833,0.000713684,0.000641889,0.00189962,0.00107092,0.00130902
0.0053046,0.00177593,0.000970093,0.000691807,0.000699759,0.0018683,0.000808512,0.00107421
0.00645163,0.00192279,0.000929223,0.000645203,0.000695001,0.00223239,0.000741645,0.000977306
0.00631155,0.00181994,0.000772787,0.000540968,0.000627265,0.00230169,0.000812744,0.000959678
0.00702085,0.0016165,0.000709379,0.000507248,0.00058667,0.00214232,0.000863982,0.000957068
0.00683617,0.00149045,0.0006458,0.000517651,0.000568991,0.00238819,0.000894614,0.000957316
0.00731215,0.00142753,0.000599907,0.000533568,0.000555796,0.00247479,0.000877435,0.000965745
0.00655463,0.00111633,0.000601126,0.000542922,0.000537553,0.00232526,0.00084219,0.000984591
0.00497396,0.000999414,0.000603076,0.000535633,0.00051431,0.00195546,0.000836922,0.000974323
0.00518291,0.00163758,0.000597381,0.000533885,0.000505046,0.00232726,0.000623925,0.000996536
0.00430078,0.00196334,0.000641311,0.000503663,0.000536633,0.00254559,0.000538071,0.00112232
0.00459111,0.00207331,0.000676955,0.000480702,0.000566403,0.00233259,0.000562216,0.00116844
0.00408409,0.00198779,0.000778994,0.00048401,0.000563641,0.00237982,0.000612388,0.001113
0.00513757,0.00193479,0.000772259,0.000541085,0.000582072,0.00221531,0.000604383,0.00114446
0.004815,0.00203426,0.00074797,0.000551214,0.000598664,0.00216316,0.000582119,0.00116115
0.00515234,0.00147521,0.000722194,0.00055246,0.000617394,0.00205892,0.000601148,0.0011246
0.0054282,0.00144942,0.000675342,0.000593125,0.000664514,0.00183539,0.000619392,0.000995319
0.00545561,0.0016175,0.000675841,0.000659417,0.000671454,0.00195775,0.000584192,0.00107765
0.00481147,0.00204137,0.0005898,0.000687065,0.000672984,0.00182287,0.000580487,0.00101137
0.00471284,0.00222378,0.000624509,0.000667184,0.000669721,0.00179842,0.000586383,0.00110623
0.00461412,0.00194808,0.000633418,0.00066242,0.000688244,0.00177618,0.000580391,0.00115312
0.00536632,0.00229179,0.000681786,0.000660737,0.000645486,0.00166567,0.000539377,0.00120036
0.00465361,0.00208531,0.000678021,0.000640221,0.000600759,0.00147004,0.000539454,0.00129024
0.00356773,0.00193751,0.000685505,0.000560015,0.000572154,0.00144319,0.000558817,0.0012822
0.00358709,0.00189423,0.000673804,0.000528437,0.00057126,0.00157489,0.00061913,0.00133102
0.00361645,0.00188469,0.000689873,0.000514171,0.000548938,0.00157636,0.000618643,0.00122259
0.00332007,0.0020325,0.000724306,0.00050369,0.000554053,0.00126603,0.000610553,0.00122036
0.00169208,0.00227851,0.000715519,0.000477789,0.000542939,0.000856792,0.000618984,0.0010074
0.00144546,0.00283068,0.000708625,0.000488899,0.000564344,0.000892361,0.000590273,0.000996752
0.00235271,0.00285343,0.000674291,0.000491256,0.000553479,0.00087948,0.000558775,0.00099214
0.0019827,0.00295012,0.00069128,0.000547817,0.000531915,0.00075074,0.000515659,0.000952393
0.0021688,0.00356106,0.000682012,0.000566374,0.000564195,0.000720094,0.00050111,0.0013601
0.00222407,0.00379961,0.000650822,0.000583762,0.000513935,0.00105011,0.000504318,0.00187572
0.00238164,0.00337882,0.000654218,0.000593802,0.000493306,0.00141795,0.000494909,0.00197923
0.00186108,0.00326931,0.000673391,0.000677701,0.000528066,0.00132604,0.000476785,0.0019593
0.00121178,0.00385023,0.000660546,0.000691085,0.000555867,0.00124013,0.000505591,0.00201629
0.00101408,0.00350761,0.000662744,0.000703109,0.000581634,0.00127174,0.00052169,0.0019687
0.000828371,0.00393961,0.000642774,0.000733941,0.000593077,0.0011754,0.000530236,0.00148161
0.000733931,0.00402423,0.000644021,0.000807001,0.000619435,0.000694098,0.000552155,0.00117815
0.000669007,0.00412959,0.000645905,0.000892099,0.000608106,0.000674187,0.000555326,0.00138702
0.000674003,0.00371162,0.000671269,0.000873672,0.000577698,0.000723048,0.000516006,0.00150618
0.000715461,0.00506685,0.00072068,0.00109141,0.00056564,0.000837088,0.000506693,0.00159392
0.000718424,0.00476034,0.000734431,0.00110906,0.000555853,0.000816376,0.00051302,0.00174465
0.000734087,0.00471886,0.000749831,0.00111095,0.00054548,0.000815844,0.000528035,0.00179955
0.000687416,0.00449782,0.000708703,0.0010516,0.00058335,0.000796275,0.000540978,0.00205785
0.000688862,0.00425311,0.00067144,0.000990453,0.000596121,0.000761622,0.000569631,0.00169647
0.000620848,0.00379222,0.000735355,0.000914473,0.000595302,0.000994692,0.00061797,0.0018334
0.000588738,0.00339781,0.000697314,0.000954858,0.000612378,0.00102517,0.000647774,0.00197941
0.000599648,0.00363201,0.000634127,0.000871785,0.000619589,0.00101809,0.000649456,0.00194921
0.000606102,0.00286791,0.00067759,0.000891121,0.000619995,0.00104833,0.000595098,0.0018963
0.000616891,0.00313344,0.000734453,0.000809155,0.000593327,0.00102355,0.00062492,0.0018094
0.000606886,0.00314262,0.000703552,0.000738752,0.000612092,0.000984663,0.000614411,0.00197686
0.000603,0.00275316,0.000696943,0.000687175,0.000595863,0.00069269,0.000578513,0.00168915
0.000610175,0.00195207,0.000707571,0.00051068,0.000594248,0.000687854,0.000542899,0.00165575
0.00063377,0.00193418,0.000718371,0.000542957,0.00061396,0.000895323,0.000577403,0.00169061
0.000600977,0.00188998,0.000679058,0.000531519,0.000658633,0.00107965,0.000637391,0.00151508
0.000606884,0.00124144,0.000670569,0.000544467,0.000644188,0.00118019,0.000614398,0.00135404
0.000678346,0.0021064,0.000733113,0.000730381,0.000687979,0.00122103,0.000657196,0.0012548
0.000668544,0.00231656,0.000739211,0.00075872,0.000663861,0.00129354,0.000673938,0.00110316
0.000636243,0.00192982,0.000704049,0.000800185,0.000659206,0.00146437,0.000707525,0.00108487
0.000648114,0.00198389,0.000697076,0.000849202,0.000668558,0.00107916,0.000713539,0.00104465
0.000528027,0.0010657,0.000675949,0.000745077,0.00061653,0.000845769,0.00065762,0.0013483
0.000477424,0.00107175,0.000698838,0.000695011,0.000621837,0.000567937,0.000625805,0.00150874
0.000483516,0.00105588,0.000695122,0.000651235,0.000585531,0.000614623,0.000634418,0.00226692
0.000603929,0.000889256,0.000700269,0.000549652,0.000603189,0.000607922,0.000761481,0.00365731
0.0006624,0.000882545,0.000693244,0.000560571,0.000563392,0.000904296,0.000941506,0.00389335
0.00067432,0.000893473,0.000671404,0.000567864,0.000535447,0.000867829,0.00090524,0.00288626
0.000612593,0.00110924,0.000716448,0.00074427,0.000520927,0.000876179,0.000834777,0.0016685
0.000642434,0.00146192,0.000812604,0.000888434,0.000587201,0.00073278,0.000698291,0.00218341
0.000779335,0.00147652,0.00111647,0.00086647,0.000669324,0.000762782,0.000824268,0.00212603
0.000792722,0.00172288,0.00111559,0.000922775,0.000728536,0.000807988,0.000737141,0.00235161
0.000730877,0.00147648,0.000912466,0.000837678,0.000680842,0.000696379,0.000663021,0.00172132
0.000577412,0.00133261,0.000701716,0.000796417,0.000599863,0.000604667,0.000535948,0.00280404
0.000517931,0.000843242,0.000593313,0.000745188,0.000535684,0.000590435,0.000545621,0.00307262
0.000512324,0.000757484,0.000673428,0.000735083,0.000567342,0.000564946,0.000545055,0.00310692
0.000558253,0.00125667,0.000667509,0.000958448,0.000612658,0.000639271,0.000551285,0.00212291
0.00059084,0.00138926,0.000699193,0.00082646,0.000640796,0.000611487,0.0005635,0.0022092
0.000615406,0.00124619,0.000601573,0.000777093,0.000610573,0.000632794,0.000851647,0.00322566
0.000559534,0.000725339,0.000595377,0.000499842,0.0006036,0.000589596,0.00103491,0.00496937
0.00053326,0.000656347,0.000596083,0.00051594,0.000582387,0.000608556,0.00116681,0.0055249
0.000490745,0.000786567,0.000616458,0.000544976,0.000593357,0.000601722,0.000970922,0.00404982
0.000595587,0.000795496,0.000560641,0.000693557,0.000575241,0.000536132,0.000799675,0.00210462
0.000625006,0.000917335,0.000596986,0.000764883,0.000568399,0.000507787,0.000661724,0.00116971
0.000647938,0.00089758,0.000612461,0.000807174,0.000534728,0.000502103,0.00056514,0.00138824
0.000577527,0.000893648,0.000722251,0.00072965,0.000519017,0.000535042,0.000557629,0.00148869
0.000608947,0.000970315,0.000708367,0.000648524,0.000497485,0.000586382,0.000542769,0.00162449
0.000599465,0.00154775,0.000684103,0.000692534,0.000554741,0.000623686,0.000555812,0.00132984
0.000609228,0.00169231,0.0006304,0.000719659,0.000508771,0.000644725,0.000572433,0.00139034
0.000574603,0.0016984,0.000652321,0.000886389,0.000554177,0.000595759,0.000643803,0.00135612
0.00060215,0.00168119,0.000651077,0.000752849,0.000510968,0.000592601,0.00067094,0.00133351
0.000606054,0.00168135,0.000686553,0.000809316,0.000530589,0.000546335,0.000645254,0.00137485
0.000643322,0.00145399,0.000705326,0.000689554,0.000486759,0.000547504,0.000610708,0.00178711
0.000627768,0.00108522,0.000723249,0.000928203,0.000500995,0.000530268,0.000596206,0.00185299
0.000580246,0.00109171,0.000684823,0.000855753,0.000557138,0.000598191,0.000554609,0.00159857
0.000539702,0.00116657,0.000628199,0.000829649,0.000640265,0.000640405,0.000567854,0.00112975
0.000549965,0.00107681,0.000635887,0.000613608,0.00067266,0.000700785,0.000577138,0.00115855
0.000613967,0.00082664,0.000678199,0.000704105,0.00069647,0.000661913,0.000638641,0.00124014
0.000658415,0.000770642,0.000666147,0.000654688,0.000622532,0.000598337,0.000630697,0.00203691
0.000657973,0.000813778,0.000624347,0.0006902,0.000568486,0.000510259,0.000616026,0.00229655
0.000605888,0.000904754,0.000565965,0.000691493,0.000569183,0.000590546,0.000619475,0.00245086
0.00053262,0.000813019,0.000588696,0.000852728,0.000588624,0.000583005,0.000602598,0.00196381
0.000517619,0.000866632,0.000687713,0.000899466,0.000633443,0.000630166,0.00061772,0.00151104
0.000499517,0.00105465,0.000717108,0.000857233,0.000613331,0.000546219,0.000581509,0.0013606
0.000540495,0.00104726,0.000742081,0.000729738,0.000568949,0.00057329,0.000577703,0.00104315
0.000514874,0.000940194,0.000772179,0.000888196,0.000579963,0.000527609,0.000548172,0.00105885
0.000609037,0.000698035,0.000755359,0.000896379,0.00058603,0.000534644,0.000569024,0.00130371
0.000577642,0.00080861,0.000752045,0.000907842,0.000617727,0.000506181,0.000571765,0.00125347
0.000580697,0.000768749,0.000692596,0.000722378,0.000546092,0.000533395,0.000587702,0.00119899
0.000594261,0.000820814,0.000724899,0.000703291,0.000487039,0.000556901,0.000592419,0.00103459
0.000619612,0.000918812,0.000749607,0.000700201,0.000544096,0.000564618,0.00058365,0.00115875
0.000626214,0.000993069,0.000804482,0.000668942,0.000505239,0.000561641,0.000559894,0.00130978
0.000596252,0.00109927,0.000830366,0.000743187,0.000573295,0.000586037,0.000575299,0.00113893
0.000561723,0.00109052,0.000756315,0.000747139,0.000549387,0.000630252,0.000583037,0.00115018
0.000561143,0.000972608,0.000739335,0.00071245,0.000610101,0.000589362,0.000832715,0.00180849
0.00062293,0.000990613,0.000707565,0.000925851,0.000626828,0.00060465,0.000909342,0.0018677
0.000644201,0.000923011,0.00081404,0.000916968,0.000550793,0.000619788,0.000880963,0.00181984
0.000661741,0.000935922,0.000680758,0.000980619,0.000561253,0.000638566,0.000665743,0.0010912
0.000591893,0.000745651,0.000635404,0.000674626,0.000631841,0.000719909,0.000607436,0.00121668
0.000561363,0.000737334,0.000605605,0.000683443,0.000693827,0.000699344,0.000709367,0.00140298
0.000557278,0.000779387,0.000680316,0.000733201,0.000729895,0.000761697,0.000710347,0.00128526
0.000575491,0.000645073,0.000689092,0.000762426,0.000602751,0.000669305,0.000675124,0.00122217
0.000618905,0.000638418,0.000638848,0.00080448,0.000655112,0.000631437,0.000607067,0.00124837
0.000607687,0.000570536,0.000681005,0.000679428,0.000674149,0.000524382,0.00063101,0.00157362
0.000587707,0.000676645,0.000647901,0.000676341,0.000708074,0.000466088,0.000640846,0.00168749
0.000693826,0.000668552,0.000697101,0.000800685,0.000703744,0.000537528,0.000638476,0.00206395
0.000670843,0.00141954,0.000716788,0.000913789,0.000589928,0.000541536,0.000606448,0.00205118
0.000740485,0.00145402,0.000782797,0.00102976,0.000622321,0.000572671,0.000637881,0.0022444
0.000615886,0.00134007,0.000780305,0.000825665,0.00058353,0.000569909,0.000705304,0.00185234
0.000684193,0.000740822,0.000672643,0.000789765,0.000656691,0.000666148,0.000734299,0.00154796
0.000699542,0.000912805,0.00111416,0.000749261,0.000648108,0.000672887,0.000734124,0.00106854
0.000693819,0.000921386,0.00105631,0.000773878,0.000627625,0.00069219,0.000663223,0.000942329
0.000754535,0.000995978,0.00160346,0.00084157,0.000579411,0.000644345,0.0006748,0.000939362
0.000645024,0.00141501,0.00115973,0.000788313,0.00059307,0.000631345,0.000720377,0.00087779
0.000639232,0.00148191,0.00122413,0.00089882,0.000573074,0.000573636,0.000830191,0.000887945
0.000523454,0.00155888,0.000754813,0.000787419,0.000570247,0.000579096,0.000786008,0.000945368
0.000524227,0.0015182,0.000776374,0.000804352,0.00054209,0.000565134,0.000666954,0.00177594
0.000615511,0.00174763,0.0013588,0.000706779,0.000582362,0.000609663,0.000604434,0.00192563
0.000626916,0.0016078,0.00129998,0.000669394,0.000558396,0.00063331,0.000649603,0.00192726
0.000653847,0.00119537,0.00126142,0.000712275,0.000579556,0.000666277,0.000712453,0.00106027
0.000532711,0.00111124,0.000677188,0.000841281,0.000578092,0.000716781,0.000652834,0.00106617
0.00114018,0.00125653,0.000710698,0.000851821,0.000564044,0.000703536,0.000771823,0.000968708
0.00116519,0.00106579,0.000768838,0.000792978,0.000610141,0.000656377,0.000791846,0.000967817
0.00118094,0.000962139,0.000711666,0.000663332,0.000670133,0.000631314,0.000864844,0.000982372
0.000578026,0.000783543,0.000674667,0.000736705,0.000707398,0.000643559,0.00121566,0.00130665
0.000536648,0.000775403,0.000641071,0.000678613,0.000602548,0.00065119,0.00125121,0.00159432
0.000522705,0.000838072,0.000661952,0.000628777,0.000564511,0.000609347,0.0012656,0.00164014
0.000523987,0.000886529,0.00068837,0.000608335,0.00054826,0.000623709,0.000652086,0.00147226
0.000575111,0.000735391,0.000745123,0.000653575,0.000615731,0.000634062,0.000608567,0.00193548
0.00070205,0.000785459,0.000973834,0.000822128,0.000615115,0.00070477,0.00065834,0.00245824
0.000749878,0.000730898,0.0010542,0.000847474,0.000625706,0.000687564,0.000747303,0.00241481
0.00074576,0.000752694,0.00100572,0.000804468,0.000607412,0.000689565,0.000741352,0.00199186
0.000618568,0.000592435,0.000721049,0.000660481,0.000522659,0.000562238,0.000604618,0.00171614
0.000609616,0.000693767,0.000627397,0.000557079,0.000467724,0.000562137,0.000796026,0.00141729
0.0029476,0.000977153,0.000599463,0.000574713,0.000433653,0.000550278,0.00176346,0.00162184
0.00596159,0.00169226,0.000618638,0.000571065,0.000490312,0.000620551,0.00355463,0.00218932
0.0109042,0.00194389,0.000767628,0.000595962,0.000575986,0.000637653,0.00527087,0.00365685
